group	variable	value
DE03P017	nitrate_respiration	0
DE03P049	nitrate_respiration	0
DE03P054	nitrate_respiration	0
DE03P060	nitrate_respiration	1
DE03P065	nitrate_respiration	0
DE03P076	nitrate_respiration	0
DE03P081	nitrate_respiration	1
DE03P083	nitrate_respiration	0
DE07P016	nitrate_respiration	0
DE07P049	nitrate_respiration	0
DE07P054	nitrate_respiration	1
DE07P060	nitrate_respiration	0
DE07P065	nitrate_respiration	0
DE07P076	nitrate_respiration	0
DE08P017	nitrate_respiration	0
DE10P016	nitrate_respiration	0
DG00P016	nitrate_respiration	1
DG00P017	nitrate_respiration	9
DG00P049	nitrate_respiration	0
DG00P054	nitrate_respiration	0
DG00P060	nitrate_respiration	0
DG00P076	nitrate_respiration	0
DG00P081	nitrate_respiration	0
DG00P083	nitrate_respiration	0
DS00P030	nitrate_respiration	0
DS00P037	nitrate_respiration	1
DS00P049	nitrate_respiration	0
DS00P054	nitrate_respiration	1
DS00P060	nitrate_respiration	0
DS00P065	nitrate_respiration	0
DS00P076	nitrate_respiration	0
DS00P119	nitrate_respiration	0
DS00P138	nitrate_respiration	0
DS00P140	nitrate_respiration	0
DS00P166	nitrate_respiration	1
DS00P172	nitrate_respiration	0
DS00P180	nitrate_respiration	0
DS00P191	nitrate_respiration	0
DS00P193	nitrate_respiration	0
DS00P194	nitrate_respiration	0
DS00P196	nitrate_respiration	0
DS03P016	nitrate_respiration	0
DS03P017	nitrate_respiration	0
DS03P030	nitrate_respiration	0
DS03P037	nitrate_respiration	0
DS03P049	nitrate_respiration	0
DS03P054	nitrate_respiration	0
DS03P060	nitrate_respiration	1
DS03P065	nitrate_respiration	0
DS03P076	nitrate_respiration	0
DS03P237	nitrate_respiration	0
DS03P239	nitrate_respiration	0
DS03P245	nitrate_respiration	2
DS03P272	nitrate_respiration	0
DS03P279	nitrate_respiration	0
DS03P288	nitrate_respiration	0
DS03P295	nitrate_respiration	0
DS03P298	nitrate_respiration	0
DS03P312	nitrate_respiration	0
DS03P313	nitrate_respiration	0
DS04P138	nitrate_respiration	0
DS04P194	nitrate_respiration	1
DS04P86	nitrate_respiration	0
DS05P114	nitrate_respiration	0
DS05P196	nitrate_respiration	0
DS06P140	nitrate_respiration	0
DS06P180	nitrate_respiration	0
DS07P016	nitrate_respiration	0
DS07P037	nitrate_respiration	0
DS07P049	nitrate_respiration	0
DS07P054	nitrate_respiration	0
DS07P060	nitrate_respiration	0
DS07P065	nitrate_respiration	0
DS07P076	nitrate_respiration	0
DS07P172	nitrate_respiration	0
DS07P193	nitrate_respiration	0
DS08P017	nitrate_respiration	0
DS08P191	nitrate_respiration	0
DS10P016	nitrate_respiration	0
DS10P049	nitrate_respiration	0
DS10P054	nitrate_respiration	0
DS10P166	nitrate_respiration	0
HE02P026	nitrate_respiration	0
HE03P003	nitrate_respiration	0
HE03P004	nitrate_respiration	0
HE03P005	nitrate_respiration	0
HE03P010	nitrate_respiration	0
HE03P011	nitrate_respiration	0
HE03P012	nitrate_respiration	0
HE03P014	nitrate_respiration	0
HE03P019	nitrate_respiration	2
HE03P021	nitrate_respiration	0
HE03P022	nitrate_respiration	0
HE03P023	nitrate_respiration	0
HE03P024	nitrate_respiration	0
HE03P025	nitrate_respiration	0
HE03P028	nitrate_respiration	0
HE03P046	nitrate_respiration	0
HE03P047	nitrate_respiration	0
HE03P048	nitrate_respiration	0
HE03P050	nitrate_respiration	0
HE03P051	nitrate_respiration	0
HE03P055	nitrate_respiration	0
HE03P056	nitrate_respiration	0
HE03P057	nitrate_respiration	0
HE03P058	nitrate_respiration	0
HE03P059	nitrate_respiration	1
HE03P061	nitrate_respiration	0
HE03P063	nitrate_respiration	0
HE03P064	nitrate_respiration	0
HE03P066	nitrate_respiration	0
HE03P067	nitrate_respiration	1
HE03P068	nitrate_respiration	6
HE03P071	nitrate_respiration	0
HE03P072	nitrate_respiration	1
HE03P073	nitrate_respiration	0
HE03P074	nitrate_respiration	0
HE03P075	nitrate_respiration	0
HE03P077	nitrate_respiration	1
HE03P078	nitrate_respiration	0
HE03P082	nitrate_respiration	0
HE05P026	nitrate_respiration	0
HE07P004	nitrate_respiration	0
HE07P010	nitrate_respiration	0
HE07P012	nitrate_respiration	0
HE07P019	nitrate_respiration	1
HE07P021	nitrate_respiration	0
HE07P022	nitrate_respiration	0
HE07P023	nitrate_respiration	0
HE07P024	nitrate_respiration	0
HE07P025	nitrate_respiration	1
HE07P028	nitrate_respiration	1
HE07P046	nitrate_respiration	0
HE07P047	nitrate_respiration	1
HE07P048	nitrate_respiration	0
HE07P051	nitrate_respiration	0
HE07P055	nitrate_respiration	0
HE07P056	nitrate_respiration	1
HE07P057	nitrate_respiration	0
HE07P058	nitrate_respiration	0
HE07P059	nitrate_respiration	2
HE07P061	nitrate_respiration	0
HE07P063	nitrate_respiration	0
HE07P064	nitrate_respiration	0
HE07P066	nitrate_respiration	1
HE07P068	nitrate_respiration	0
HE07P071	nitrate_respiration	0
HE07P072	nitrate_respiration	0
HE07P073	nitrate_respiration	0
HE07P074	nitrate_respiration	0
HE07P075	nitrate_respiration	0
HE07P077	nitrate_respiration	0
HE07P078	nitrate_respiration	0
HE10P003	nitrate_respiration	0
HE10P049	nitrate_respiration	0
HE10P054	nitrate_respiration	0
HG00P003	nitrate_respiration	0
HG00P010	nitrate_respiration	0
HG00P011	nitrate_respiration	0
HG00P012	nitrate_respiration	0
HG00P014	nitrate_respiration	0
HG00P021	nitrate_respiration	1
HG00P022	nitrate_respiration	0
HG00P023	nitrate_respiration	0
HG00P024	nitrate_respiration	0
HG00P025	nitrate_respiration	0
HG00P026	nitrate_respiration	1
HG00P028	nitrate_respiration	4
HG00P046	nitrate_respiration	1
HG00P047	nitrate_respiration	0
HG00P048	nitrate_respiration	0
HG00P050	nitrate_respiration	1
HG00P051	nitrate_respiration	1
HG00P055	nitrate_respiration	0
HG00P056	nitrate_respiration	0
HG00P058	nitrate_respiration	0
HG00P059	nitrate_respiration	0
HG00P061	nitrate_respiration	0
HG00P063	nitrate_respiration	1
HG00P064	nitrate_respiration	0
HG00P066	nitrate_respiration	4
HG00P071	nitrate_respiration	1
HG00P072	nitrate_respiration	0
HG00P073	nitrate_respiration	0
HG00P074	nitrate_respiration	3
HG00P075	nitrate_respiration	0
HG00P077	nitrate_respiration	0
HG00P078	nitrate_respiration	0
HG00P082	nitrate_respiration	0
HS00P003	nitrate_respiration	0
HS00P004	nitrate_respiration	0
HS00P010	nitrate_respiration	0
HS00P011	nitrate_respiration	0
HS00P012	nitrate_respiration	0
HS00P014	nitrate_respiration	5
HS00P019	nitrate_respiration	0
HS00P025	nitrate_respiration	0
HS00P029	nitrate_respiration	0
HS00P034	nitrate_respiration	1
HS00P036	nitrate_respiration	0
HS00P040	nitrate_respiration	0
HS00P041	nitrate_respiration	0
HS00P042	nitrate_respiration	0
HS00P044	nitrate_respiration	0
HS00P045	nitrate_respiration	0
HS00P046	nitrate_respiration	0
HS00P047	nitrate_respiration	0
HS00P048	nitrate_respiration	0
HS00P050	nitrate_respiration	0
HS00P051	nitrate_respiration	0
HS00P055	nitrate_respiration	0
HS00P056	nitrate_respiration	0
HS00P057	nitrate_respiration	0
HS00P058	nitrate_respiration	0
HS00P059	nitrate_respiration	0
HS00P061	nitrate_respiration	0
HS00P063	nitrate_respiration	0
HS00P064	nitrate_respiration	0
HS00P068	nitrate_respiration	0
HS00P071	nitrate_respiration	0
HS00P072	nitrate_respiration	0
HS00P073	nitrate_respiration	1
HS00P074	nitrate_respiration	0
HS00P075	nitrate_respiration	0
HS00P077	nitrate_respiration	0
HS00P082	nitrate_respiration	0
HS00P109	nitrate_respiration	0
HS00P110	nitrate_respiration	0
HS00P118	nitrate_respiration	0
HS00P137	nitrate_respiration	0
HS00P142	nitrate_respiration	0
HS00P167	nitrate_respiration	0
HS00P176	nitrate_respiration	7
HS00P179	nitrate_respiration	1
HS00P192	nitrate_respiration	1
HS00P198	nitrate_respiration	0
HS00P201	nitrate_respiration	5
HS00P93	nitrate_respiration	0
HS00P96	nitrate_respiration	0
HS03P003	nitrate_respiration	0
HS03P004	nitrate_respiration	0
HS03P005	nitrate_respiration	0
HS03P010	nitrate_respiration	1
HS03P011	nitrate_respiration	0
HS03P012	nitrate_respiration	0
HS03P014	nitrate_respiration	1
HS03P019	nitrate_respiration	0
HS03P024	nitrate_respiration	0
HS03P025	nitrate_respiration	0
HS03P026	nitrate_respiration	0
HS03P029	nitrate_respiration	0
HS03P031	nitrate_respiration	4
HS03P034	nitrate_respiration	1
HS03P035	nitrate_respiration	0
HS03P040	nitrate_respiration	0
HS03P041	nitrate_respiration	0
HS03P042	nitrate_respiration	0
HS03P044	nitrate_respiration	1
HS03P045	nitrate_respiration	0
HS03P046	nitrate_respiration	0
HS03P047	nitrate_respiration	0
HS03P048	nitrate_respiration	0
HS03P050	nitrate_respiration	9
HS03P051	nitrate_respiration	0
HS03P055	nitrate_respiration	0
HS03P056	nitrate_respiration	0
HS03P057	nitrate_respiration	0
HS03P058	nitrate_respiration	0
HS03P059	nitrate_respiration	0
HS03P061	nitrate_respiration	0
HS03P063	nitrate_respiration	4
HS03P064	nitrate_respiration	0
HS03P066	nitrate_respiration	0
HS03P067	nitrate_respiration	0
HS03P068	nitrate_respiration	0
HS03P071	nitrate_respiration	0
HS03P072	nitrate_respiration	0
HS03P073	nitrate_respiration	0
HS03P074	nitrate_respiration	0
HS03P075	nitrate_respiration	0
HS03P077	nitrate_respiration	0
HS07P004	nitrate_respiration	0
HS07P010	nitrate_respiration	0
HS07P011	nitrate_respiration	0
HS07P012	nitrate_respiration	0
HS07P014	nitrate_respiration	0
HS07P019	nitrate_respiration	0
HS07P024	nitrate_respiration	0
HS07P025	nitrate_respiration	0
HS07P026	nitrate_respiration	0
HS07P029	nitrate_respiration	0
HS07P031	nitrate_respiration	0
HS07P034	nitrate_respiration	0
HS07P035	nitrate_respiration	0
HS07P036	nitrate_respiration	0
HS07P040	nitrate_respiration	1
HS07P041	nitrate_respiration	0
HS07P042	nitrate_respiration	0
HS07P045	nitrate_respiration	0
HS07P046	nitrate_respiration	1
HS07P047	nitrate_respiration	4
HS07P048	nitrate_respiration	0
HS07P050	nitrate_respiration	1
HS07P051	nitrate_respiration	1
HS07P055	nitrate_respiration	0
HS07P056	nitrate_respiration	0
HS07P057	nitrate_respiration	0
HS07P058	nitrate_respiration	0
HS07P059	nitrate_respiration	1
HS07P061	nitrate_respiration	0
HS07P063	nitrate_respiration	0
HS07P064	nitrate_respiration	0
HS07P066	nitrate_respiration	0
HS07P068	nitrate_respiration	0
HS07P071	nitrate_respiration	1
HS07P072	nitrate_respiration	0
HS07P073	nitrate_respiration	0
HS07P074	nitrate_respiration	0
HS07P075	nitrate_respiration	0
HS07P077	nitrate_respiration	2
HS10P003	nitrate_respiration	0
IE03P013	nitrate_respiration	0
IE03P020	nitrate_respiration	0
IE03P027	nitrate_respiration	0
IE03P052	nitrate_respiration	0
IE03P053	nitrate_respiration	0
IE03P062	nitrate_respiration	1
IE03P069	nitrate_respiration	0
IE03P070	nitrate_respiration	0
IE07P013	nitrate_respiration	1
IE07P020	nitrate_respiration	0
IE07P027	nitrate_respiration	1
IE07P052	nitrate_respiration	0
IE07P053	nitrate_respiration	0
IE07P062	nitrate_respiration	0
IE07P069	nitrate_respiration	0
IE07P070	nitrate_respiration	0
IG00P013	nitrate_respiration	0
IG00P020	nitrate_respiration	0
IG00P052	nitrate_respiration	1
IG00P053	nitrate_respiration	0
IG00P062	nitrate_respiration	0
IG00P069	nitrate_respiration	0
IG00P070	nitrate_respiration	0
IS00P013	nitrate_respiration	0
IS00P020	nitrate_respiration	0
IS00P027	nitrate_respiration	0
IS00P033	nitrate_respiration	2
IS00P038	nitrate_respiration	0
IS00P039	nitrate_respiration	0
IS00P043	nitrate_respiration	0
IS00P052	nitrate_respiration	0
IS00P053	nitrate_respiration	0
IS00P062	nitrate_respiration	0
IS00P069	nitrate_respiration	0
IS00P070	nitrate_respiration	0
IS00P081	nitrate_respiration	0
IS00P083	nitrate_respiration	93
IS03P020	nitrate_respiration	0
IS03P027	nitrate_respiration	0
IS03P033	nitrate_respiration	1
IS03P038	nitrate_respiration	1
IS03P039	nitrate_respiration	0
IS03P043	nitrate_respiration	0
IS03P052	nitrate_respiration	0
IS03P053	nitrate_respiration	0
IS03P062	nitrate_respiration	0
IS03P069	nitrate_respiration	0
IS03P070	nitrate_respiration	0
IS03P081	nitrate_respiration	0
IS03P082	nitrate_respiration	0
IS03P083	nitrate_respiration	0
IS07P013	nitrate_respiration	0
IS07P020	nitrate_respiration	0
IS07P027	nitrate_respiration	0
IS07P033	nitrate_respiration	1
IS07P038	nitrate_respiration	0
IS07P039	nitrate_respiration	0
IS07P043	nitrate_respiration	0
IS07P052	nitrate_respiration	0
IS07P053	nitrate_respiration	0
IS07P062	nitrate_respiration	0
IS07P069	nitrate_respiration	19
IS07P070	nitrate_respiration	1
DE03P016	nitrate_reduction	1020
DE03P017	nitrate_reduction	825
DE03P049	nitrate_reduction	1540
DE03P054	nitrate_reduction	826
DE03P060	nitrate_reduction	1854
DE03P065	nitrate_reduction	2203
DE03P076	nitrate_reduction	2444
DE03P081	nitrate_reduction	624
DE03P083	nitrate_reduction	316
DE07P016	nitrate_reduction	799
DE07P049	nitrate_reduction	1098
DE07P054	nitrate_reduction	1168
DE07P060	nitrate_reduction	3043
DE07P065	nitrate_reduction	910
DE07P076	nitrate_reduction	2064
DE08P017	nitrate_reduction	306
DE10P016	nitrate_reduction	2292
DG00P016	nitrate_reduction	999
DG00P017	nitrate_reduction	385
DG00P049	nitrate_reduction	1049
DG00P054	nitrate_reduction	1010
DG00P060	nitrate_reduction	1826
DG00P076	nitrate_reduction	1600
DG00P081	nitrate_reduction	513
DG00P083	nitrate_reduction	1352
DS00P030	nitrate_reduction	2145
DS00P037	nitrate_reduction	1309
DS00P049	nitrate_reduction	2204
DS00P054	nitrate_reduction	165
DS00P060	nitrate_reduction	797
DS00P065	nitrate_reduction	1449
DS00P076	nitrate_reduction	663
DS00P119	nitrate_reduction	206
DS00P138	nitrate_reduction	363
DS00P140	nitrate_reduction	473
DS00P166	nitrate_reduction	1390
DS00P172	nitrate_reduction	10
DS00P180	nitrate_reduction	147
DS00P191	nitrate_reduction	1072
DS00P193	nitrate_reduction	111
DS00P194	nitrate_reduction	1319
DS00P196	nitrate_reduction	2197
DS03P016	nitrate_reduction	1934
DS03P017	nitrate_reduction	1061
DS03P030	nitrate_reduction	1819
DS03P037	nitrate_reduction	1847
DS03P049	nitrate_reduction	235
DS03P054	nitrate_reduction	458
DS03P060	nitrate_reduction	19
DS03P065	nitrate_reduction	2531
DS03P076	nitrate_reduction	4935
DS03P237	nitrate_reduction	2765
DS03P239	nitrate_reduction	1238
DS03P245	nitrate_reduction	98
DS03P272	nitrate_reduction	424
DS03P279	nitrate_reduction	69
DS03P288	nitrate_reduction	76
DS03P295	nitrate_reduction	150
DS03P298	nitrate_reduction	49
DS03P312	nitrate_reduction	118
DS03P313	nitrate_reduction	161
DS04P138	nitrate_reduction	683
DS04P194	nitrate_reduction	1655
DS04P86	nitrate_reduction	63
DS05P114	nitrate_reduction	71
DS05P196	nitrate_reduction	600
DS06P140	nitrate_reduction	35
DS06P180	nitrate_reduction	4840
DS07P016	nitrate_reduction	1247
DS07P037	nitrate_reduction	1747
DS07P049	nitrate_reduction	648
DS07P054	nitrate_reduction	578
DS07P060	nitrate_reduction	614
DS07P065	nitrate_reduction	379
DS07P076	nitrate_reduction	143
DS07P172	nitrate_reduction	187
DS07P193	nitrate_reduction	288
DS08P017	nitrate_reduction	1231
DS08P191	nitrate_reduction	1434
DS10P016	nitrate_reduction	979
DS10P049	nitrate_reduction	1365
DS10P054	nitrate_reduction	1949
DS10P166	nitrate_reduction	1377
HE02P026	nitrate_reduction	2587
HE03P003	nitrate_reduction	2505
HE03P004	nitrate_reduction	449
HE03P005	nitrate_reduction	1453
HE03P010	nitrate_reduction	429
HE03P011	nitrate_reduction	550
HE03P012	nitrate_reduction	828
HE03P014	nitrate_reduction	1613
HE03P019	nitrate_reduction	826
HE03P021	nitrate_reduction	1120
HE03P022	nitrate_reduction	2625
HE03P023	nitrate_reduction	990
HE03P024	nitrate_reduction	479
HE03P025	nitrate_reduction	3126
HE03P028	nitrate_reduction	598
HE03P046	nitrate_reduction	1997
HE03P047	nitrate_reduction	2102
HE03P048	nitrate_reduction	2985
HE03P050	nitrate_reduction	2860
HE03P051	nitrate_reduction	420
HE03P055	nitrate_reduction	3822
HE03P056	nitrate_reduction	2464
HE03P057	nitrate_reduction	1477
HE03P058	nitrate_reduction	3372
HE03P059	nitrate_reduction	3100
HE03P061	nitrate_reduction	1194
HE03P063	nitrate_reduction	2578
HE03P064	nitrate_reduction	1338
HE03P066	nitrate_reduction	3185
HE03P067	nitrate_reduction	1360
HE03P068	nitrate_reduction	1191
HE03P071	nitrate_reduction	2462
HE03P072	nitrate_reduction	2934
HE03P073	nitrate_reduction	1308
HE03P074	nitrate_reduction	3185
HE03P075	nitrate_reduction	1297
HE03P077	nitrate_reduction	3340
HE03P078	nitrate_reduction	989
HE03P082	nitrate_reduction	377
HE05P026	nitrate_reduction	5863
HE07P004	nitrate_reduction	380
HE07P010	nitrate_reduction	390
HE07P012	nitrate_reduction	291
HE07P019	nitrate_reduction	323
HE07P021	nitrate_reduction	1196
HE07P022	nitrate_reduction	1863
HE07P023	nitrate_reduction	2411
HE07P024	nitrate_reduction	430
HE07P025	nitrate_reduction	353
HE07P028	nitrate_reduction	213
HE07P046	nitrate_reduction	813
HE07P047	nitrate_reduction	1249
HE07P048	nitrate_reduction	1003
HE07P051	nitrate_reduction	1741
HE07P055	nitrate_reduction	1960
HE07P056	nitrate_reduction	4509
HE07P057	nitrate_reduction	3974
HE07P058	nitrate_reduction	831
HE07P059	nitrate_reduction	1554
HE07P061	nitrate_reduction	2159
HE07P063	nitrate_reduction	1404
HE07P064	nitrate_reduction	1721
HE07P066	nitrate_reduction	1964
HE07P068	nitrate_reduction	3179
HE07P071	nitrate_reduction	3716
HE07P072	nitrate_reduction	1759
HE07P073	nitrate_reduction	4308
HE07P074	nitrate_reduction	833
HE07P075	nitrate_reduction	1280
HE07P077	nitrate_reduction	2705
HE07P078	nitrate_reduction	171
HE10P003	nitrate_reduction	323
HE10P049	nitrate_reduction	1109
HE10P054	nitrate_reduction	1973
HG00P003	nitrate_reduction	422
HG00P010	nitrate_reduction	1590
HG00P011	nitrate_reduction	981
HG00P012	nitrate_reduction	354
HG00P014	nitrate_reduction	264
HG00P021	nitrate_reduction	465
HG00P022	nitrate_reduction	813
HG00P023	nitrate_reduction	391
HG00P024	nitrate_reduction	716
HG00P025	nitrate_reduction	1517
HG00P026	nitrate_reduction	1100
HG00P028	nitrate_reduction	413
HG00P046	nitrate_reduction	2137
HG00P047	nitrate_reduction	344
HG00P048	nitrate_reduction	3286
HG00P050	nitrate_reduction	3575
HG00P051	nitrate_reduction	1729
HG00P055	nitrate_reduction	2834
HG00P056	nitrate_reduction	2544
HG00P058	nitrate_reduction	3992
HG00P059	nitrate_reduction	1704
HG00P061	nitrate_reduction	1894
HG00P063	nitrate_reduction	947
HG00P064	nitrate_reduction	2294
HG00P066	nitrate_reduction	3214
HG00P071	nitrate_reduction	2053
HG00P072	nitrate_reduction	5200
HG00P073	nitrate_reduction	1200
HG00P074	nitrate_reduction	1664
HG00P075	nitrate_reduction	609
HG00P077	nitrate_reduction	1611
HG00P078	nitrate_reduction	2453
HG00P082	nitrate_reduction	618
HS00P003	nitrate_reduction	3108
HS00P004	nitrate_reduction	1756
HS00P010	nitrate_reduction	2170
HS00P011	nitrate_reduction	1278
HS00P012	nitrate_reduction	709
HS00P014	nitrate_reduction	1074
HS00P019	nitrate_reduction	2489
HS00P025	nitrate_reduction	2824
HS00P029	nitrate_reduction	908
HS00P034	nitrate_reduction	726
HS00P036	nitrate_reduction	313
HS00P040	nitrate_reduction	1868
HS00P041	nitrate_reduction	2765
HS00P042	nitrate_reduction	1983
HS00P044	nitrate_reduction	3093
HS00P045	nitrate_reduction	1018
HS00P046	nitrate_reduction	190
HS00P047	nitrate_reduction	5722
HS00P048	nitrate_reduction	104
HS00P050	nitrate_reduction	674
HS00P051	nitrate_reduction	370
HS00P055	nitrate_reduction	253
HS00P056	nitrate_reduction	4965
HS00P057	nitrate_reduction	322
HS00P058	nitrate_reduction	7318
HS00P059	nitrate_reduction	345
HS00P061	nitrate_reduction	1102
HS00P063	nitrate_reduction	102
HS00P064	nitrate_reduction	1353
HS00P068	nitrate_reduction	1088
HS00P071	nitrate_reduction	505
HS00P072	nitrate_reduction	995
HS00P073	nitrate_reduction	1379
HS00P074	nitrate_reduction	402
HS00P075	nitrate_reduction	660
HS00P077	nitrate_reduction	482
HS00P082	nitrate_reduction	684
HS00P109	nitrate_reduction	415
HS00P110	nitrate_reduction	780
HS00P118	nitrate_reduction	65
HS00P137	nitrate_reduction	835
HS00P142	nitrate_reduction	1418
HS00P167	nitrate_reduction	172
HS00P176	nitrate_reduction	2180
HS00P179	nitrate_reduction	2811
HS00P192	nitrate_reduction	1115
HS00P198	nitrate_reduction	255
HS00P201	nitrate_reduction	216
HS00P93	nitrate_reduction	56
HS00P96	nitrate_reduction	408
HS03P003	nitrate_reduction	1273
HS03P004	nitrate_reduction	1383
HS03P005	nitrate_reduction	1181
HS03P010	nitrate_reduction	387
HS03P011	nitrate_reduction	1299
HS03P012	nitrate_reduction	242
HS03P014	nitrate_reduction	1838
HS03P019	nitrate_reduction	1093
HS03P024	nitrate_reduction	804
HS03P025	nitrate_reduction	2272
HS03P026	nitrate_reduction	1419
HS03P029	nitrate_reduction	830
HS03P031	nitrate_reduction	1177
HS03P034	nitrate_reduction	1040
HS03P035	nitrate_reduction	1946
HS03P040	nitrate_reduction	455
