OTUID	All	DEmed	DEpost	DGpre	DSmed	DSpost	DSpre	HEmed	HEpost	HGpre	HSmed	HSpost	HSpre	IEmed	IEpost	IGpre	ISmed	ISpost	ISpre
ASV_1147	0.021784	0.0001902262	0.0003907786	0.0008501233	0.0077566832	0.0029217016	0.0515802784	0.0055389444	0.0007554541	0.0005906717	0.0442885350	0.0796549899	0.0357674209	0.0146659142	0.0000000000	0.0000000000	0.0002557628	0.0013981855	0.0013251767
ASV_737	0.015696	0.218460164	0.027327909	0.044344115	0.009424795	0.004397400	0.015388959	0.010155256	0.008272997	0.014078560	0.004736285	0.004346150	0.005216847	0.032025272	0.023841173	0.012445896	0.005994432	0.040585162	0.002999346
ASV_509	0.015001	0.0023449649	0.0014487859	0.0043652640	0.0028004999	0.0027725669	0.0003033913	0.0090517772	0.0635871412	0.0245065004	0.0306006392	0.0089850924	0.0076491330	0.0032061437	0.0002158075	0.0044658742	0.0044409687	0.0032332734	0.0010277492
ASV_832	0.015151	0.007260306	0.001290247	0.003600523	0.036659999	0.017803434	0.075933571	0.003305954	0.002550336	0.017552704	0.005854772	0.011207398	0.026799185	0.007142537	0.002691090	0.002517510	0.009186020	0.007960769	0.004688272
ASV_534	0.012027	0.0004993645	0.0000000000	0.0008503257	0.1112587087	0.0008228321	0.0040680769	0.0063710948	0.0011062370	0.0049135653	0.0042530859	0.0039224563	0.0089940973	0.0018281643	0.0002215212	0.0029450031	0.0053207327	0.0016379488	0.0199338122
ASV_713	0.015312	0.002303358	0.001500259	0.010328662	0.003722095	0.013366719	0.003988412	0.019237298	0.004959738	0.003757406	0.007982064	0.048988128	0.019985427	0.004387283	0.005233799	0.037393183	0.015104135	0.004168888	0.033758418
ASV_1189	0.014651	0.0025606029	0.0030509513	0.0047828705	0.0026677070	0.0083261001	0.0053980862	0.0103693678	0.0069957450	0.0087104644	0.0263087138	0.0107419123	0.0472220333	0.0009075798	0.0085791152	0.0042445634	0.0070408319	0.0116543099	0.0065947452
ASV_444	0.012423	0.0005751041	0.0104981206	0.0001683184	0.1124763328	0.0003173048	0.0002848312	0.0017345708	0.0009051803	0.0023151492	0.0175064832	0.0081465315	0.0068143536	0.0006154487	0.0012102145	0.0049144359	0.0025053772	0.0068298510	0.0010491820
ASV_893	0.013528	0.003582790	0.006145693	0.017227445	0.010320792	0.001908273	0.084551588	0.001412143	0.001233953	0.002291906	0.002621323	0.001325202	0.050829053	0.023936075	0.001846891	0.013587316	0.002003255	0.001708380	0.001882929
ASV_621	0.017095	0.0003223649	0.0055318000	0.0014567860	0.0069635304	0.0250458641	0.0074394393	0.0159682120	0.0106487951	0.0355855570	0.0079364399	0.0449451976	0.0079244834	0.0022788231	0.0051915924	0.0118536767	0.0421324890	0.0063255209	0.0238470684
ASV_944	0.013653	0.0033856311	0.0004789517	0.0079711825	0.0095709986	0.0034289914	0.0805710949	0.0083744792	0.0059588208	0.0117454758	0.0014372368	0.0023178825	0.0213308512	0.0301495108	0.0172425566	0.1263840984	0.0013096436	0.0038546542	0.0012616406
ASV_579	0.01743	0.011176938	0.046733477	0.016186775	0.006944187	0.006475710	0.009882522	0.009511087	0.011720060	0.008249741	0.017218780	0.027092216	0.017607175	0.024340136	0.040122876	0.040369683	0.026262131	0.028433790	0.029513394
ASV_484	0.015609	0.0003804524	0.0024962542	0.0006732737	0.0136594190	0.0017371534	0.0246636244	0.0571811937	0.0106959508	0.0081051400	0.0148781321	0.0113060412	0.0136721907	0.0094327613	0.0015421733	0.0006099379	0.0172277113	0.0120744161	0.0049523660
ASV_984	0.013828	0.004568439	0.009606471	0.008654500	0.009431101	0.007372997	0.018225955	0.002632654	0.016932711	0.001711049	0.009694285	0.004661657	0.056460718	0.004458420	0.005547648	0.005853063	0.005495897	0.003979464	0.004062060
ASV_543	0.016264	0.0073294148	0.0142840403	0.0431474890	0.0024049859	0.0047898639	0.0009597973	0.0106920498	0.0224306783	0.0317404879	0.0114084888	0.0340389396	0.0106041758	0.0071074355	0.0063486342	0.0095603461	0.0081952154	0.0249842159	0.0268609452
ASV_593	0.01404	0.003124740	0.003951046	0.005942146	0.005765796	0.009190838	0.015905681	0.008581950	0.020049008	0.035965138	0.008786839	0.009398108	0.015452969	0.011393481	0.021748916	0.031911432	0.020428034	0.008075850	0.009126479
ASV_614	0.014344	0.005951661	0.007601541	0.003315164	0.003127892	0.020367739	0.003781153	0.016802572	0.029666751	0.035597789	0.007914020	0.020064778	0.005402486	0.008042698	0.002489232	0.034054874	0.003691328	0.017535330	0.005147913
ASV_759	0.014294	0.005085489	0.003673725	0.002603711	0.011778500	0.027802604	0.025600768	0.014709075	0.010494946	0.005818738	0.022344817	0.013133739	0.023574514	0.001689353	0.009024981	0.009960904	0.004431398	0.008395408	0.011069898
ASV_860	0.013893	0.005587855	0.013714041	0.007475810	0.037998411	0.022646452	0.011388576	0.006997311	0.008161220	0.017624293	0.025644721	0.014107230	0.006909994	0.011785128	0.003926391	0.012872795	0.008206018	0.006424436	0.005206007
ASV_1160	0.013272	0.006203480	0.001002448	0.002048263	0.020193855	0.001062916	0.010413513	0.003707662	0.001884452	0.003432434	0.001388531	0.002664522	0.070262057	0.009301421	0.005342044	0.003819674	0.002997249	0.002919874	0.006351544
ASV_628	0.016417	0.004729328	0.005760935	0.007750917	0.003043871	0.001945155	0.011147848	0.018533534	0.023179844	0.029599744	0.010127796	0.017592505	0.009130811	0.005761409	0.010638965	0.017548534	0.060998593	0.040916512	0.012608436
ASV_563	0.0177	0.004241617	0.019952819	0.001503161	0.010865194	0.109070553	0.027442244	0.010979132	0.004811579	0.005455055	0.006343645	0.006344858	0.005137717	0.282648636	0.003924667	0.027877092	0.002694423	0.005288681	0.005497572
ASV_785	0.012624	0.0025910171	0.0024170596	0.0017589087	0.0569915771	0.0064667605	0.0123033096	0.0034039855	0.0042363226	0.0032458411	0.0033121968	0.0012537823	0.0471462680	0.0011228517	0.0004430425	0.0036022286	0.0014309331	0.0011574980	0.0006463901
ASV_641	0.013916	0.003414228	0.004822311	0.003548273	0.003399099	0.012139363	0.015320441	0.023713901	0.036774927	0.021426785	0.004471879	0.006000973	0.019992063	0.004798779	0.005887013	0.001957655	0.002600282	0.006883490	0.011733257
ASV_682	0.015897	0.003130203	0.002346743	0.004494079	0.012238805	0.014231150	0.003448645	0.009637300	0.013041405	0.007311854	0.009961306	0.012880748	0.008851404	0.064274611	0.223048455	0.003107906	0.014522456	0.034544089	0.004240558
ASV_1024	0.014936	0.007638328	0.010288974	0.009142264	0.011897601	0.014146419	0.022654028	0.017167188	0.013590128	0.014843645	0.012867899	0.009131078	0.008219745	0.019166859	0.051737259	0.071766814	0.013984246	0.020645231	0.011036167
ASV_935	0.014188	0.004599722	0.001676203	0.002928496	0.031100068	0.025639067	0.053908417	0.005612626	0.003252527	0.003263142	0.005637253	0.004794555	0.007474505	0.071460784	0.007695436	0.008397308	0.057733243	0.035208113	0.007793802
ASV_711	0.014241	0.024171144	0.002725076	0.005768651	0.085836972	0.003581333	0.006752546	0.005078818	0.003977924	0.008300036	0.006633060	0.014383147	0.006169581	0.087418740	0.006748099	0.004858089	0.006575048	0.008680062	0.002837209
ASV_791	0.017802	0.001468173	0.027379621	0.003986071	0.002801568	0.023345047	0.003293333	0.059749908	0.004509537	0.006926414	0.005505815	0.008548376	0.005949970	0.001808146	0.254971374	0.005975164	0.010363016	0.016539384	0.005972722
ASV_1012	0.013847	0.008288303	0.025330519	0.018030070	0.014074397	0.015467636	0.038043068	0.007415854	0.025430528	0.015157982	0.004656398	0.008505347	0.021230105	0.014163839	0.004990723	0.008985573	0.005764746	0.003313760	0.003683116
ASV_625	0.013409	0.0049627893	0.0069840077	0.0049759741	0.0172908246	0.0040118152	0.0266800483	0.0154942415	0.0022117295	0.0200320052	0.0027041628	0.0060843658	0.0080626672	0.0057886212	0.0050452152	0.0004259243	0.0097800741	0.0944873323	0.0425351337
ASV_1181	0.013867	0.006479444	0.023249517	0.034087275	0.006040723	0.010739019	0.002365105	0.013777852	0.019673273	0.027572254	0.010724123	0.017922635	0.004064572	0.018927610	0.025874864	0.036654540	0.007757657	0.009390469	0.008615919
ASV_677	0.013393	0.008564406	0.016198907	0.010224816	0.026778218	0.014920088	0.010455762	0.006460146	0.037952341	0.005396293	0.007456794	0.010025331	0.015994006	0.012440549	0.024104838	0.011422870	0.002603319	0.006015813	0.001190239
ASV_493	0.014471	0.0005917733	0.0013308080	0.0013191653	0.0113136566	0.0005772506	0.0000000000	0.0696087739	0.0092002348	0.0064318081	0.0219783018	0.0120748221	0.0062613903	0.0037229973	0.0015421733	0.0005835985	0.0035394425	0.0082585670	0.0056466192
ASV_897	0.013333	0.000338182	0.001659400	0.011888339	0.066284963	0.004524403	0.025302448	0.004842648	0.007581645	0.012027425	0.006836696	0.006608674	0.018596550	0.003055890	0.002854017	0.028099201	0.007881960	0.007786072	0.001447648
ASV_1098	0.013754	0.0007643474	0.0055076768	0.0022978153	0.0052865338	0.0134139116	0.0741264968	0.0143144344	0.0136070009	0.0151191945	0.0055462785	0.0067591562	0.0136213966	0.0072164060	0.0012414456	0.0235467433	0.0080704270	0.0387233193	0.0070966228
ASV_899	0.018072	0.0007609047	0.0003970901	0.0023814666	0.0018943995	0.0086169750	0.0006593944	0.0362479405	0.0458485762	0.0378223961	0.0064613226	0.0068571858	0.0216522776	0.0403509537	0.0228064703	0.0109007772	0.0093666282	0.0041199800	0.0058695296
ASV_708	0.012502	0.0053787537	0.0020148287	0.0018254697	0.0805444984	0.0046280993	0.0752212568	0.0033310658	0.0027621140	0.0023188687	0.0036770153	0.0061119822	0.0087200315	0.0044592986	0.0027000486	0.0032584058	0.0017134462	0.0029922429	0.0009875813
ASV_602	0.014155	0.0006929645	0.2601603111	0.0003410036	0.0003617186	0.0002097293	0.0000000000	0.0012461845	0.0011467647	0.0032471562	0.0012531404	0.0438306821	0.0008102985	0.0001856445	0.0000000000	0.0008302505	0.0004068946	0.0009394704	0.0914561055
ASV_572	0.016202	0.001816818	0.005555671	0.022785941	0.002944070	0.001588185	0.004239487	0.012145882	0.033241547	0.005115387	0.010120374	0.009312799	0.022204663	0.005777069	0.006918197	0.002710332	0.029232468	0.029808206	0.087212318
ASV_1045	0.01187	0.0034793173	0.0013527670	0.0131170523	0.0135483740	0.0304741791	0.0383871991	0.0005522345	0.0002415661	0.0048758245	0.0065955582	0.0055086698	0.0214207571	0.0008506110	0.0003292028	0.0038788488	0.0671834066	0.0058679889	0.0110082364
ASV_610	0.013276	0.010720853	0.011022075	0.010357490	0.090419948	0.010038219	0.005562370	0.004458213	0.009698673	0.006586890	0.004307840	0.006216810	0.014715502	0.005459248	0.004130593	0.014067425	0.002802560	0.003238483	0.007031113
ASV_568	0.020005	0.0018782594	0.0003766877	0.0005301636	0.0071041810	0.0003995891	0.0000000000	0.0013977913	0.0021676969	0.0019705180	0.0819518444	0.0352809318	0.0399899085	0.0000000000	0.0007597679	0.0001945196	0.0061921383	0.0197457221	0.0077072487
ASV_725	0.013971	0.012486178	0.009654500	0.012203894	0.009706161	0.015412467	0.018709801	0.023083537	0.011589174	0.013101779	0.006843848	0.003990309	0.033513463	0.012829215	0.006286402	0.002795609	0.005310113	0.012248335	0.002516222
ASV_779	0.012979	0.003387370	0.056996235	0.004055353	0.012182147	0.026316189	0.021287293	0.006332948	0.007418804	0.001854780	0.027793936	0.018206749	0.011064256	0.002629076	0.001659963	0.005034486	0.012827651	0.006295058	0.004522019
ASV_1114	0.014481	0.004710272	0.003543675	0.022021928	0.003372904	0.046492893	0.002275849	0.012088388	0.006067355	0.067306541	0.011284789	0.007737200	0.005973357	0.037305057	0.002975306	0.001900497	0.005371940	0.007145308	0.001506813
ASV_686	0.014383	0.0083111395	0.0144877080	0.0040354273	0.0016628355	0.0028575232	0.0008062897	0.0497828883	0.0027124272	0.0129881305	0.0333139388	0.0134956900	0.0079306972	0.0108984354	0.0103796399	0.0087693980	0.0010630575	0.0085425098	0.0046477104
ASV_1138	0.013916	0.010116637	0.006308647	0.020928765	0.028707064	0.012115880	0.014458107	0.008951560	0.004792736	0.010438966	0.007757807	0.006783235	0.042714342	0.006533344	0.003685115	0.010175540	0.002786192	0.004431303	0.002522121
ASV_513	0.012643	0.0091202668	0.0177409299	0.4074316862	0.0040462517	0.0019203100	0.0008967455	0.0047475007	0.0036725141	0.0017870586	0.0020425624	0.0025355447	0.0038759193	0.0096535131	0.0058367344	0.0055538759	0.0095082472	0.0006653389	0.0126635186
ASV_575	0.014377	0.014268647	0.034805708	0.012942230	0.014856660	0.012877082	0.018236777	0.024271178	0.012161729	0.014522877	0.010621710	0.010896375	0.012424307	0.017174252	0.016234455	0.014281193	0.006623661	0.015330406	0.009770240
ASV_696	0.017086	0.001056130	0.005072246	0.005629790	0.001732434	0.019591252	0.002872445	0.012140128	0.007666446	0.088664177	0.012142863	0.014646082	0.009063053	0.007557337	0.005733534	0.020932784	0.029370261	0.012865842	0.004284898
ASV_514	0.013553	0.0001631444	0.0276380078	0.0000000000	0.0066183018	0.0185058878	0.0052147956	0.0063975493	0.0165966716	0.0221660577	0.0070006603	0.0040249155	0.0357538540	0.0060858726	0.0017264597	0.0031570871	0.0366832417	0.0028599741	0.0014128250
ASV_910	0.015074	0.0004760988	0.0008092055	0.0002234377	0.0042230206	0.0001247552	0.0000000000	0.0115472348	0.1129646322	0.0096098821	0.0051987507	0.0062584106	0.0016202514	0.0115043981	0.0125648272	0.0308530492	0.0000000000	0.0000000000	0.0000000000
ASV_703	0.012325	0.0109081786	0.0447799003	0.0150550914	0.0005899578	0.0004572846	0.0008827107	0.0229109216	0.0051367500	0.0205938714	0.0038370191	0.0129025052	0.0124286149	0.0064183628	0.0026563869	0.0046318984	0.0609846019	0.0036959904	0.0054541762
ASV_565	0.011512	0.000000e+00	0.000000e+00	0.000000e+00	1.320763e-03	1.361567e-03	7.088437e-04	4.421019e-05	0.000000e+00	0.000000e+00	9.553760e-04	1.053576e-01	1.311589e-03	0.000000e+00	0.000000e+00	0.000000e+00	3.107655e-03	0.000000e+00	0.000000e+00
ASV_1238	0.013055	0.006022225	0.014845461	0.006874440	0.036649264	0.011642585	0.018114889	0.007410226	0.020278916	0.012564073	0.007587484	0.005125331	0.018384376	0.014741149	0.015996530	0.014338190	0.005099652	0.005059303	0.002001507
ASV_510	0.014562	0.309954896	0.024659476	0.016813069	0.010162138	0.015136077	0.006099036	0.004901470	0.006742169	0.003535264	0.002774379	0.006944397	0.001974197	0.006768261	0.007868717	0.006505981	0.002529883	0.050234025	0.003752875
ASV_645	0.018459	0.0027370766	0.0055377951	0.0010285213	0.0047182463	0.0008319550	0.0052032497	0.0079955783	0.0484140816	0.0126289377	0.0524141649	0.0211604749	0.0110362955	0.0083601876	0.0045031110	0.0008393146	0.0080685893	0.0354241772	0.0097343277
ASV_564	0.014274	0.023054641	0.022594610	0.005501308	0.002373087	0.006090423	0.001564339	0.025690978	0.031893977	0.013418497	0.009933413	0.018509661	0.004793721	0.006346042	0.027544363	0.017232650	0.005160326	0.032256913	0.005310767
ASV_943	0.011271	0.0000000000	0.0001882105	0.0000000000	0.0548926730	0.0005463419	0.0866691742	0.0003661773	0.0010082353	0.0024193741	0.0019942692	0.0018715400	0.0199837187	0.0000000000	0.0002215212	0.0080609356	0.0022202076	0.0032599613	0.0009629290
ASV_968	0.01247	0.0015253756	0.0014578747	0.0421761739	0.0072595553	0.0055780298	0.1645517268	0.0034814663	0.0048765361	0.0051291378	0.0017419485	0.0033523197	0.0065565785	0.0006372558	0.0005585126	0.0004168603	0.0186920644	0.0028603865	0.0035037682
ASV_1017	0.015698	0.004461491	0.003083416	0.002290637	0.016063484	0.006497055	0.005806516	0.025744394	0.048912083	0.017486256	0.012516078	0.010704932	0.008574364	0.006279752	0.024145321	0.006261694	0.014031069	0.010019098	0.004818308
ASV_1159	0.011464	0.0050897267	0.0111872136	0.0069518042	0.0014265716	0.0036840902	0.0008845848	0.0050873802	0.0017646326	0.0030415947	0.0015122367	0.0498810839	0.0108419645	0.0063186259	0.0536333039	0.0012014333	0.0199395303	0.0260128451	0.0053246745
ASV_1019	0.016314	0.003727989	0.001865904	0.012409331	0.010873051	0.003858068	0.002913259	0.004335001	0.088403347	0.015627117	0.010496942	0.016007206	0.008945553	0.009900953	0.017556148	0.007852854	0.003336041	0.003913039	0.004820465
ASV_969	0.013175	0.008760258	0.014960261	0.023291591	0.007051338	0.005252748	0.001281631	0.034250408	0.009498347	0.016862052	0.010490627	0.012905728	0.009009532	0.012854920	0.026179159	0.010651586	0.012089627	0.009501718	0.007264937
ASV_429	0.015223	0.000000e+00	0.000000e+00	0.000000e+00	1.412308e-04	0.000000e+00	4.171068e-04	0.000000e+00	4.065429e-05	0.000000e+00	8.047722e-05	1.817498e-04	1.159409e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.165825e-01
ASV_548	0.013257	0.0102823065	0.0042903961	0.0038238964	0.0009411603	0.0020082771	0.0163308861	0.0042686846	0.0077409974	0.0660514146	0.0072474710	0.0085323126	0.0213853196	0.0116280400	0.0065555620	0.0062041208	0.0014080831	0.0027443172	0.0029181083
ASV_566	0.015069	0.034407216	0.002518717	0.063114614	0.004400060	0.005960103	0.001893586	0.007542625	0.011036308	0.007354095	0.026449022	0.013539307	0.005567441	0.042849467	0.028452877	0.051739565	0.039463950	0.012217228	0.017513776
ASV_1091	0.012128	0.0000000000	0.0000000000	0.0021897601	0.0534085169	0.0008487986	0.0596201413	0.0035763045	0.0032281000	0.0065789565	0.0013230322	0.0076747128	0.0190438901	0.0001505371	0.0009104947	0.0417837069	0.0084162626	0.0016012485	0.0010436635
ASV_674	0.01204	0.0013631744	0.0003193011	0.0027083987	0.0049944111	0.0006657333	0.0029408190	0.0010812526	0.0020254900	0.0034029506	0.0617709643	0.0040963808	0.0248416925	0.0006126284	0.0016101800	0.0052415366	0.0022590038	0.0063623484	0.0015043311
ASV_607	0.015016	0.010067657	0.026390441	0.017881168	0.005167153	0.017598533	0.003962887	0.011868390	0.013465622	0.014172182	0.021291687	0.021202727	0.009691683	0.020285654	0.033416332	0.014502549	0.012907189	0.013310957	0.026442179
ASV_712	0.012198	0.0081571512	0.0046918187	0.0079885579	0.0012785702	0.0070816265	0.0028047106	0.0078162044	0.0797177347	0.0021314918	0.0041376316	0.0042253449	0.0034125669	0.0013839496	0.0037658609	0.0006388865	0.0411638914	0.0015864630	0.0010388855
ASV_487	0.013125	0.0000000000	0.3301914646	0.0000000000	0.0001658243	0.0001154501	0.0000000000	0.0098352477	0.0011644536	0.0032903957	0.0100455438	0.0196465746	0.0007762358	0.0000000000	0.0001820989	0.0884203239	0.0000000000	0.0003305111	0.0001136185
ASV_695	0.018374	0.000000e+00	0.000000e+00	0.000000e+00	1.093335e-02	1.711659e-02	1.898555e-01	0.000000e+00	4.598579e-05	4.619156e-04	1.130743e-02	1.414382e-02	2.966979e-02	0.000000e+00	0.000000e+00	2.038981e-04	1.407361e-02	2.000480e-02	2.327171e-02
ASV_613	0.012457	0.0000000000	0.0001620367	0.0000000000	0.0909105024	0.0011698591	0.0008630123	0.0106998327	0.0040975904	0.0045443057	0.0028808073	0.0342529357	0.0026314879	0.0030645290	0.0023070391	0.0003762567	0.0004347536	0.0007279261	0.0003445564
ASV_874	0.012761	0.001848735	0.001932563	0.003667853	0.007868939	0.007131840	0.001559402	0.009712175	0.014609564	0.017148536	0.016442820	0.020585501	0.018687975	0.006514579	0.008832379	0.006940553	0.020014581	0.009949507	0.002709575
ASV_673	0.016025	0.0035240225	0.0031636954	0.0099014851	0.0014440646	0.2229586709	0.0288489854	0.0025675194	0.0020554632	0.0118814441	0.0010124844	0.0012327727	0.0205237895	0.0300310360	0.0040149800	0.0132999811	0.0006478391	0.0024394180	0.0053558309
